"MonitoringLocationIdentifier","LatitudeMeasure","LongitudeMeasure","id"
"WIDNR_WQX-10003007",44.3,-90.53,"nhd_13135123"
"WIDNR_WQX-10003008",44.29,-90.53,NA
"WIDNR_WQX-10003009",44.31,-90.49,NA
"WIDNR_WQX-10003010",44.31,-90.49,NA
"WIDNR_WQX-10003011",44.32,-90.49,"nhd_13137337"
"WIDNR_WQX-10003012",44.31,-90.5,NA
"WIDNR_WQX-10003013",44.26,-90.52,NA
"WIDNR_WQX-10003014",44.26,-90.52,NA
"WIDNR_WQX-10003015",44.25,-90.52,NA
"WIDNR_WQX-10003016",44.25,-90.48,NA
"WIDNR_WQX-10003017",44.23,-90.48,NA
"WIDNR_WQX-10003018",44.24,-90.47,NA
"WIDNR_WQX-10003019",44.23,-90.48,NA
"WIDNR_WQX-10003020",44.25,-90.47,NA
"WIDNR_WQX-10003021",44.37,-90.39,NA
"WIDNR_WQX-10003022",44.38,-90.36,"nhd_14707140"
"WIDNR_WQX-10003023",44.38,-90.36,"nhd_14707140"
"WIDNR_WQX-10003024",44.38,-90.36,"nhd_14707140"
"WIDNR_WQX-10003025",44.34,-90.32,NA
"WIDNR_WQX-10003026",44.33,-90.33,NA
"WIDNR_WQX-10003027",44.33,-90.33,NA
"WIDNR_WQX-10003028",44.32,-90.35,NA
"WIDNR_WQX-10003029",44.48,-91.11,NA
"WIDNR_WQX-10003030",44.26,-91.14,NA
"WIDNR_WQX-10003031",44.29,-90.99,NA
"WIDNR_WQX-10003032",44.32,-90.99,NA
"WIDNR_WQX-10003033",44.21,-90.34,"nhd_120055285"
"WIDNR_WQX-10003034",42.85,-88.6,NA
"WIDNR_WQX-10003035",43,-88.99,"nhd_120052446"
"WIDNR_WQX-10003036",43.05,-88.93,"nhd_14767534"
"WIDNR_WQX-10003040",42.87,-88.57,NA
"WIDNR_WQX-10003042",43.05,-88.93,"nhd_14767534"
"WIDNR_WQX-10003045",42.9,-88.9,"nhd_19284913"
"WIDNR_WQX-10003046",43.09,-88.58,"nhd_13290914"
"WIDNR_WQX-10003047",42.96,-88.87,"nhd_13285316"
"WIDNR_WQX-10003048",42.96,-88.99,NA
"WIDNR_WQX-10003049",43.02,-88.98,NA
"WIDNR_WQX-10003050",42.98,-88.98,"nhd_13294420"
"WIDNR_WQX-10003051",42.88,-88.55,NA
"WIDNR_WQX-10003052",42.92,-88.68,NA
"WIDNR_WQX-10003053",43.04,-88.58,NA
"WIDNR_WQX-10003054",42.96,-88.66,NA
"WIDNR_WQX-10003055",42.98,-88.61,"nhd_13294424"
"WIDNR_WQX-10003056",43.09,-88.88,NA
"WIDNR_WQX-10003057",43.07,-88.91,NA
"WIDNR_WQX-10003058",43.04,-88.92,NA
"WIDNR_WQX-10003059",43.18,-88.98,NA
"WIDNR_WQX-10003060",43.17,-89.01,NA
"WIDNR_WQX-10003061",43.13,-88.78,NA
"WIDNR_WQX-10003065",43.81,-90.09,"nhd_14710220"
"WIDNR_WQX-10003067",43.87,-89.97,"nhd_120052589"
"WIDNR_WQX-10003068",43.69,-90.08,NA
"WIDNR_WQX-10003069",43.81,-90.28,NA
"WIDNR_WQX-10003070",43.67,-89.85,NA
"WIDNR_WQX-10003071",43.74,-89.85,NA
"WIDNR_WQX-10003072",43.76,-89.96,NA
"WIDNR_WQX-10003073",43.78,-90.02,NA
"WIDNR_WQX-10003074",43.88,-90.16,NA
"WIDNR_WQX-10003075",44.04,-90.27,"nhd_14705984"
"WIDNR_WQX-10003076",44.04,-90.27,"nhd_14705984"
"WIDNR_WQX-10003077",44.04,-90.28,NA
"WIDNR_WQX-10003078",44.05,-90.29,"nhd_14707368"
"WIDNR_WQX-10003079",42.5,-88.07,"nhd_120052445"
"WIDNR_WQX-10003081",42.52,-88.03,NA
"WIDNR_WQX-10003082",42.51,-88.04,NA
"WIDNR_WQX-10003083",42.57,-88.1,"nhd_14783883"
"WIDNR_WQX-10003084",42.54,-88.08,NA
"WIDNR_WQX-10003085",42.55,-88.1,NA
"WIDNR_WQX-10003086",42.58,-88.1,NA
"WIDNR_WQX-10003087",42.62,-88.12,NA
"WIDNR_WQX-10003088",42.61,-88.12,NA
"WIDNR_WQX-10003089",42.64,-88.08,NA
"WIDNR_WQX-10003090",42.65,-88.11,NA
"WIDNR_WQX-10003091",42.64,-88.12,NA
"WIDNR_WQX-10003092",42.5,-88.27,"nhd_120052610"
"WIDNR_WQX-10003093",42.52,-88.25,NA
"WIDNR_WQX-10003094",42.53,-88.3,NA
"WIDNR_WQX-10003095",42.5,-88.11,NA
"WIDNR_WQX-10003096",42.5,-88.08,NA
"WIDNR_WQX-10003099",42.52,-88.14,"nhd_14768092"
"WIDNR_WQX-100031",45.968885,-88.958853,NA
"WIDNR_WQX-10003100",42.53,-88.13,NA
"WIDNR_WQX-10003101",42.55,-88.15,"nhd_14768064"
"WIDNR_WQX-10003102",42.58,-88.13,NA
"WIDNR_WQX-10003103",42.61,-88.17,NA
"WIDNR_WQX-10003104",42.6,-88.29,NA
"WIDNR_WQX-10003105",44.54,-87.49,NA
"WIDNR_WQX-10003109",44.44,-87.52,NA
"WIDNR_WQX-10003110",44.34,-87.7,NA
"WIDNR_WQX-10003111",44.34,-87.71,NA
"WIDNR_WQX-10003112",44.35,-87.71,NA
"WIDNR_WQX-10003113",44.35,-87.71,NA
"WIDNR_WQX-10003114",44.45,-87.52,NA
"WIDNR_WQX-10003115",44.54,-87.5,NA
"WIDNR_WQX-10003116",44.56,-87.49,NA
"WIDNR_WQX-10003117",44.58,-87.48,NA
"WIDNR_WQX-10003118",43.91,-91.05,"nhd_2454776"
"WIDNR_WQX-10003127",44,-91.32,"nhd_120053695"
"WIDNR_WQX-10003128",44.03,-91.31,NA
"WIDNR_WQX-10003129",43.86,-91.27,NA
"WIDNR_WQX-10003130",43.85,-91.28,"nhd_13335004"
"WIDNR_WQX-10003131",43.85,-91.25,NA
"WIDNR_WQX-10003132",43.98,-91.4,"nhd_13334936"
"WIDNR_WQX-10003133",42.76,-89.97,"nhd_13409634"
"WIDNR_WQX-10003144",42.67,-90.08,NA
"WIDNR_WQX-10003145",42.67,-90.28,NA
"WIDNR_WQX-10003146",45.36,-89.23,NA
"WIDNR_WQX-10003147",45.34,-89.21,NA
"WIDNR_WQX-10003148",45.35,-89.19,NA
"WIDNR_WQX-10003149",45.3,-89.19,NA
"WIDNR_WQX-10003150",45.44,-89.18,NA
"WIDNR_WQX-10003151",45.37,-89.2,NA
"WIDNR_WQX-10003152",45.16,-88.76,NA
"WIDNR_WQX-10003155",45.43,-88.94,"nhd_9026391"
"WIDNR_WQX-10003156",45.41,-89.08,NA
"WIDNR_WQX-10003157",45.45,-89.08,"nhd_9028145"
"WIDNR_WQX-10003159",45.23,-88.71,NA
"WIDNR_WQX-10003160",45.35,-88.91,NA
"WIDNR_WQX-10003161",45.45,-89.23,NA
"WIDNR_WQX-10003162",45.31,-89.19,"nhd_14726506"
"WIDNR_WQX-10003163",45.46,-89.19,NA
"WIDNR_WQX-10003164",45.44,-89.26,NA
"WIDNR_WQX-10003165",45.27,-89.1,NA
"WIDNR_WQX-10003166",45.33,-89.14,NA
"WIDNR_WQX-10003167",45.42,-89.36,NA
"WIDNR_WQX-10003168",45.44,-89.42,NA
"WIDNR_WQX-10003169",45.34,-89.27,NA
"WIDNR_WQX-10003170",45.3,-89.06,NA
"WIDNR_WQX-10003171",45.28,-89.16,NA
"WIDNR_WQX-10003172",45.35,-89.22,NA
"WIDNR_WQX-10003173",45.32,-89.22,NA
"WIDNR_WQX-10003174",45.44,-89.41,NA
"WIDNR_WQX-10003175",45.45,-89.27,NA
"WIDNR_WQX-10003176",45.38,-89.19,NA
"WIDNR_WQX-10003177",45.29,-89.1,NA
"WIDNR_WQX-10003178",45.26,-89.1,NA
"WIDNR_WQX-10003179",45.32,-89.22,NA
"WIDNR_WQX-10003180",45.31,-89.2,"nhd_14726488"
"WIDNR_WQX-10003181",45.32,-89.21,NA
"WIDNR_WQX-10003182",45.32,-89.2,NA
"WIDNR_WQX-10003183",45.29,-89.18,NA
"WIDNR_WQX-10003184",45.34,-89.2,"nhd_14726396"
"WIDNR_WQX-10003185",45.37,-89.29,NA
"WIDNR_WQX-10003186",45.3,-89.2,NA
"WIDNR_WQX-10003187",45.29,-89.19,NA
"WIDNR_WQX-10003188",45.29,-89.19,NA
"WIDNR_WQX-10003189",45.27,-89.1,NA
"WIDNR_WQX-10003190",45.37,-89.3,NA
"WIDNR_WQX-10003191",45.37,-89.27,"nhd_14726286"
"WIDNR_WQX-10003192",45.37,-89.29,NA
"WIDNR_WQX-10003193",45.35,-89.25,NA
"WIDNR_WQX-10003194",45.35,-89.18,NA
"WIDNR_WQX-10003195",45.34,-89.22,NA
"WIDNR_WQX-10003196",45.34,-89.25,"nhd_14726368"
"WIDNR_WQX-10003197",45.33,-89.24,"nhd_14726420"
"WIDNR_WQX-10003198",45.31,-89.23,NA
"WIDNR_WQX-10003199",45.29,-89.18,NA
"WIDNR_WQX-100032",45.964196,-90.355273,NA
"WIDNR_WQX-10003200",45.29,-89.18,NA
"WIDNR_WQX-10003201",45.29,-89.19,NA
"WIDNR_WQX-10003202",45.29,-89.19,NA
"WIDNR_WQX-10003203",45.29,-89.19,NA
"WIDNR_WQX-10003204",45.29,-89.19,NA
"WIDNR_WQX-10003205",45.31,-89.08,NA
"WIDNR_WQX-10003206",45.3,-89.17,NA
"WIDNR_WQX-10003207",45.29,-89.16,"nhd_14726592"
"WIDNR_WQX-10003208",45.29,-89.13,NA
"WIDNR_WQX-10003209",45.45,-89.38,NA
"WIDNR_WQX-10003210",45.43,-89.25,NA
"WIDNR_WQX-10003211",45.38,-89.22,"nhd_14726270"
"WIDNR_WQX-10003212",45.46,-89.19,NA
"WIDNR_WQX-10003213",45.31,-89.05,"nhd_14726504"
"WIDNR_WQX-10003214",45.31,-89.04,NA
"WIDNR_WQX-10003215",45.14,-89.14,NA
"WIDNR_WQX-10003216",45.3,-89.11,NA
"WIDNR_WQX-10003217",45.31,-89.11,NA
"WIDNR_WQX-10003218",45.31,-89.16,"nhd_14728116"
"WIDNR_WQX-10003219",45.32,-89.19,"nhd_14728114"
"WIDNR_WQX-10003220",45.35,-89.2,NA
"WIDNR_WQX-10003221",45.35,-89.2,NA
"WIDNR_WQX-10003222",45.3,-89.22,NA
"WIDNR_WQX-10003223",45.29,-89.21,NA
"WIDNR_WQX-10003224",45.32,-89.24,NA
"WIDNR_WQX-10003225",45.32,-89.24,NA
"WIDNR_WQX-10003226",45.32,-89.23,NA
"WIDNR_WQX-10003227",45.33,-89.23,"nhd_14728114"
"WIDNR_WQX-10003228",45.33,-89.26,NA
"WIDNR_WQX-10003229",45.33,-89.26,NA
"WIDNR_WQX-10003230",45.34,-89.26,NA
"WIDNR_WQX-10003231",45.25,-89.25,NA
"WIDNR_WQX-10003232",45.36,-89.27,"nhd_14728100"
"WIDNR_WQX-10003233",45.36,-89.27,"nhd_14728100"
"WIDNR_WQX-10003234",45.35,-89.26,NA
"WIDNR_WQX-10003235",45.35,-89.24,"nhd_14726368"
"WIDNR_WQX-10003236",45.36,-89.24,NA
"WIDNR_WQX-10003237",45.37,-89.27,"nhd_14726286"
"WIDNR_WQX-10003238",45.13,-89.37,NA
"WIDNR_WQX-10003239",45.13,-89.37,NA
"WIDNR_WQX-10003240",45.16,-89.4,"nhd_14728168"
"WIDNR_WQX-10003241",45.38,-89.34,NA
"WIDNR_WQX-10003242",45.44,-89.42,NA
"WIDNR_WQX-10003243",45.4,-89.37,NA
"WIDNR_WQX-10003244",45.43,-89.38,NA
"WIDNR_WQX-10003245",45.4,-89.36,NA
"WIDNR_WQX-10003246",45.42,-89.26,NA
"WIDNR_WQX-10003247",45.41,-89.24,NA
"WIDNR_WQX-10003248",45.4,-89.25,NA
"WIDNR_WQX-10003249",45.41,-89.06,"nhd_9028487"
"WIDNR_WQX-10003250",45.28,-88.9,NA
"WIDNR_WQX-10003251",45.16,-88.78,"nhd_9026655"
"WIDNR_WQX-10003252",45.38,-88.96,NA
"WIDNR_WQX-10003253",45.19,-88.91,NA
"WIDNR_WQX-10003254",45.34,-88.93,NA
"WIDNR_WQX-10003255",45.37,-88.9,NA
"WIDNR_WQX-10003256",45.34,-89.01,NA
"WIDNR_WQX-10003257",45.04,-89.05,NA
"WIDNR_WQX-10003258",45.37,-88.98,NA
"WIDNR_WQX-10003259",45.39,-88.94,NA
"WIDNR_WQX-10003260",45.38,-88.92,NA
"WIDNR_WQX-10003261",45.25,-88.74,NA
"WIDNR_WQX-10003262",45.16,-88.93,NA
"WIDNR_WQX-10003263",45.35,-88.93,NA
"WIDNR_WQX-10003264",45.41,-88.97,NA
"WIDNR_WQX-10003265",45.38,-89.09,NA
"WIDNR_WQX-10003266",45.14,-88.86,NA
"WIDNR_WQX-10003267",45.45,-89,NA
"WIDNR_WQX-10003268",45.05,-89.07,NA
"WIDNR_WQX-10003269",45.12,-88.85,NA
"WIDNR_WQX-10003270",45.16,-88.98,NA
"WIDNR_WQX-10003271",45.36,-88.96,NA
"WIDNR_WQX-10003272",45.35,-88.95,NA
"WIDNR_WQX-10003273",45.44,-89.16,NA
"WIDNR_WQX-10003274",45.12,-88.9,NA
"WIDNR_WQX-10003275",45.19,-88.89,NA
"WIDNR_WQX-10003276",45.14,-88.78,NA
"WIDNR_WQX-10003277",45.41,-89.06,"nhd_9028487"
"WIDNR_WQX-10003278",45.38,-89.05,NA
"WIDNR_WQX-10003279",45.18,-88.87,NA
"WIDNR_WQX-10003280",45.34,-88.95,NA
"WIDNR_WQX-10003281",45.24,-88.75,NA
"WIDNR_WQX-10003282",45.14,-89.01,NA
"WIDNR_WQX-10003283",45.38,-88.94,NA
"WIDNR_WQX-10003284",45.38,-88.94,NA
"WIDNR_WQX-10003285",45.14,-88.85,NA
"WIDNR_WQX-10003286",45.25,-88.84,NA
"WIDNR_WQX-10003287",45.13,-89,NA
"WIDNR_WQX-10003288",45.11,-88.97,NA
"WIDNR_WQX-10003289",45.11,-88.72,"nhd_14725574"
"WIDNR_WQX-10003290",45.28,-88.88,NA
"WIDNR_WQX-10003291",45.24,-88.83,NA
"WIDNR_WQX-10003292",45.34,-89.08,NA
"WIDNR_WQX-10003293",45.43,-89.21,NA
"WIDNR_WQX-10003294",45.44,-89.11,NA
"WIDNR_WQX-10003295",45.41,-89.15,NA
"WIDNR_WQX-10003296",45.38,-89.07,NA
"WIDNR_WQX-10003297",45.38,-89.09,NA
"WIDNR_WQX-10003298",45.38,-89,NA
"WIDNR_WQX-10003299",45.42,-89.07,NA
"WIDNR_WQX-100033",45.945473,-91.825085,NA
"WIDNR_WQX-10003300",45.16,-88.77,NA
"WIDNR_WQX-10003301",45.05,-89.01,NA
"WIDNR_WQX-10003302",45.11,-89.03,NA
"WIDNR_WQX-10003303",45.11,-89.04,NA
"WIDNR_WQX-10003304",45.07,-89.05,NA
"WIDNR_WQX-10003305",45.08,-89.07,NA
"WIDNR_WQX-10003306",45.15,-88.97,"nhd_9026661"
"WIDNR_WQX-10003307",45.14,-88.98,NA
"WIDNR_WQX-10003308",45.12,-88.88,NA
"WIDNR_WQX-10003309",45.14,-88.88,NA
"WIDNR_WQX-10003310",45.17,-88.88,NA
"WIDNR_WQX-10003311",45.19,-88.81,NA
"WIDNR_WQX-10003312",45.15,-88.74,"nhd_9026673"
"WIDNR_WQX-10003313",45.3,-88.79,NA
"WIDNR_WQX-10003314",45.33,-88.72,NA
"WIDNR_WQX-10003315",45.33,-88.72,NA
"WIDNR_WQX-10003316",45.37,-88.88,NA
"WIDNR_WQX-10003317",45.31,-88.87,NA
"WIDNR_WQX-10003318",45.35,-88.93,NA
"WIDNR_WQX-10003319",45.35,-89.02,NA
"WIDNR_WQX-10003320",45.36,-89.07,NA
"WIDNR_WQX-10003321",45.4,-89.13,NA
"WIDNR_WQX-10003322",45.36,-88.96,NA
"WIDNR_WQX-10003323",45.39,-88.9,"nhd_9026435"
"WIDNR_WQX-10003324",45.41,-88.95,NA
"WIDNR_WQX-10003325",45.41,-88.96,NA
"WIDNR_WQX-10003326",45.4,-89.03,NA
"WIDNR_WQX-10003327",45.41,-89.02,"nhd_120054492"
"WIDNR_WQX-10003328",45.39,-89.07,NA
"WIDNR_WQX-10003329",45.45,-89.11,NA
"WIDNR_WQX-10003330",45.37,-88.73,NA
"WIDNR_WQX-10003331",45.37,-88.72,NA
"WIDNR_WQX-10003332",45.24,-88.7,NA
"WIDNR_WQX-10003333",45.35,-88.74,NA
"WIDNR_WQX-10003334",45.21,-88.73,NA
"WIDNR_WQX-10003335",45.24,-88.68,NA
"WIDNR_WQX-10003336",45.29,-88.68,"nhd_6808166"
"WIDNR_WQX-10003337",45.26,-88.69,NA
"WIDNR_WQX-10003338",45.29,-88.71,NA
"WIDNR_WQX-10003339",45.39,-89.24,"nhd_14726244"
"WIDNR_WQX-10003340",45.34,-89.2,"nhd_14726396"
"WIDNR_WQX-10003341",45.34,-89.19,NA
"WIDNR_WQX-10003342",45.27,-89.1,NA
"WIDNR_WQX-10003343",45.06,-89.18,NA
"WIDNR_WQX-10003344",45.36,-89.23,NA
"WIDNR_WQX-10003345",45.35,-89.22,NA
"WIDNR_WQX-10003346",45.44,-89.28,NA
"WIDNR_WQX-10003347",45.28,-89.16,NA
"WIDNR_WQX-10003348",45.44,-89.29,NA
"WIDNR_WQX-10003349",45.31,-89.2,"nhd_14726488"
"WIDNR_WQX-10003350",45.38,-89.24,NA
"WIDNR_WQX-10003351",45.46,-89.24,"nhd_13399119"
"WIDNR_WQX-10003352",45.33,-89.25,NA
"WIDNR_WQX-10003353",45.3,-89.13,NA
"WIDNR_WQX-10003354",45.27,-88.98,NA
"WIDNR_WQX-10003355",45.35,-89.23,NA
"WIDNR_WQX-10003356",45.29,-89.13,NA
"WIDNR_WQX-10003357",45.31,-89.09,NA
"WIDNR_WQX-10003358",45.29,-89.16,"nhd_14726592"
"WIDNR_WQX-10003359",45.46,-89.22,NA
"WIDNR_WQX-10003360",45.32,-89.21,NA
"WIDNR_WQX-10003361",45.32,-89.09,"nhd_14726466"
"WIDNR_WQX-10003362",45.45,-89.19,NA
"WIDNR_WQX-10003363",45.28,-89.16,NA
"WIDNR_WQX-10003364",45.42,-89.41,NA
"WIDNR_WQX-10003365",45.43,-89.42,NA
"WIDNR_WQX-10003366",45.36,-89.19,"nhd_14726320"
"WIDNR_WQX-10003367",45.26,-88.98,NA
"WIDNR_WQX-10003368",45.45,-89.41,NA
"WIDNR_WQX-10003369",45.35,-89.27,"nhd_14728100"
"WIDNR_WQX-10003370",45.34,-89.24,NA
"WIDNR_WQX-10003371",45.609417,-91.95194,"nhd_13078907"
"WIDNR_WQX-10003372",45.33,-89.59,"nhd_14728102"
"WIDNR_WQX-10003373",45.49,-89.85,NA
"WIDNR_WQX-10003374",45.41,-89.47,NA
"WIDNR_WQX-10003375",45.41,-89.62,NA
"WIDNR_WQX-10003376",45.53,-89.71,NA
"WIDNR_WQX-10003377",45.42,-89.45,NA
"WIDNR_WQX-10003378",45.26,-89.57,NA
"WIDNR_WQX-10003379",45.3,-89.59,NA
"WIDNR_WQX-10003380",45.32,-89.62,NA
"WIDNR_WQX-10003381",45.3,-89.63,NA
"WIDNR_WQX-10003382",45.3,-89.63,NA
"WIDNR_WQX-10003383",45.29,-89.62,NA
"WIDNR_WQX-10003384",45.29,-89.62,NA
"WIDNR_WQX-10003385",45.3,-89.58,NA
"WIDNR_WQX-10003386",45.36,-89.49,NA
"WIDNR_WQX-10003387",45.43,-89.74,NA
"WIDNR_WQX-10003388",45.43,-89.59,"nhd_14728052"
"WIDNR_WQX-10003389",45.44,-89.54,NA
"WIDNR_WQX-10003390",45.42,-89.62,NA
"WIDNR_WQX-10003391",45.41,-89.62,NA
"WIDNR_WQX-10003392",45.45,-89.44,"nhd_14728044"
"WIDNR_WQX-10003393",45.45,-89.45,NA
"WIDNR_WQX-10003394",45.46,-89.47,NA
"WIDNR_WQX-10003395",45.45,-89.51,NA
"WIDNR_WQX-10003396",45.43,-89.48,"nhd_13399231"
"WIDNR_WQX-10003397",45.43,-89.49,"nhd_13399231"
"WIDNR_WQX-10003398",45.43,-89.53,NA
"WIDNR_WQX-10003399",45.41,-89.48,NA
"WIDNR_WQX-100034",45.956955,-90.727693,NA
"WIDNR_WQX-10003400",45.41,-89.44,NA
"WIDNR_WQX-10003401",45.4,-89.5,NA
"WIDNR_WQX-10003402",45.38,-89.51,NA
"WIDNR_WQX-10003403",45.38,-89.51,NA
"WIDNR_WQX-10003404",45.38,-89.49,NA
"WIDNR_WQX-10003405",45.55,-89.61,NA
"WIDNR_WQX-10003406",45.48,-89.63,"nhd_14726032"
"WIDNR_WQX-10003407",45.47,-89.62,NA
"WIDNR_WQX-10003408",45.53,-89.53,"nhd_14447304"
"WIDNR_WQX-10003409",45.52,-89.49,"nhd_14447330"
"WIDNR_WQX-10003410",45.5,-89.44,"nhd_120053486"
"WIDNR_WQX-10003411",45.47,-89.48,NA
"WIDNR_WQX-10003412",45.21,-89.68,"nhd_14726662"
"WIDNR_WQX-10003413",45.3,-89.7,"nhd_14726480"
"WIDNR_WQX-10003414",45.28,-89.65,NA
"WIDNR_WQX-10003415",45.29,-89.66,NA
"WIDNR_WQX-10003416",45.32,-89.61,NA
"WIDNR_WQX-10003417",45.35,-89.47,NA
"WIDNR_WQX-10003418",45.42,-89.44,NA
"WIDNR_WQX-10003419",45.41,-89.45,NA
"WIDNR_WQX-10003420",45.42,-89.45,NA
"WIDNR_WQX-10003421",45.42,-89.45,NA
"WIDNR_WQX-10003422",45.42,-89.46,NA
"WIDNR_WQX-10003423",45.43,-89.44,NA
"WIDNR_WQX-10003424",45.21,-89.87,"nhd_14728616"
"WIDNR_WQX-10003425",45.27,-90,NA
"WIDNR_WQX-10003426",45.27,-89.86,NA
"WIDNR_WQX-10003427",45.31,-89.87,NA
"WIDNR_WQX-10003428",45.31,-89.89,NA
"WIDNR_WQX-10003429",45.35,-89.85,NA
"WIDNR_WQX-10003430",45.31,-89.94,NA
"WIDNR_WQX-10003431",45.37,-89.95,NA
"WIDNR_WQX-10003432",45.32,-89.78,NA
"WIDNR_WQX-10003433",45.42,-89.51,NA
"WIDNR_WQX-10003434",45.42,-89.65,NA
"WIDNR_WQX-10003435",45.44,-89.65,NA
"WIDNR_WQX-10003436",45.46,-89.64,"nhd_14726072"
"WIDNR_WQX-10003437",45.46,-89.65,"nhd_14726072"
"WIDNR_WQX-10003438",45.43,-89.69,NA
"WIDNR_WQX-10003439",45.44,-89.67,"nhd_14728076"
"WIDNR_WQX-10003440",45.44,-89.78,NA
"WIDNR_WQX-10003441",45.46,-89.75,"nhd_120052157"
"WIDNR_WQX-10003442",45.5,-89.73,NA
"WIDNR_WQX-10003443",45.54,-89.72,NA
"WIDNR_WQX-10003444",45.54,-89.65,"nhd_14447284"
"WIDNR_WQX-10003445",45.54,-89.69,NA
"WIDNR_WQX-10003446",45.5,-89.85,NA
"WIDNR_WQX-10003447",45.51,-89.87,NA
"WIDNR_WQX-10003448",45.5,-89.85,NA
"WIDNR_WQX-10003449",45.53,-89.89,"nhd_14447292"
"WIDNR_WQX-10003450",45.48,-89.7,NA
"WIDNR_WQX-10003451",45.51,-89.68,NA
"WIDNR_WQX-10003452",45.53,-89.72,"nhd_13395373"
"WIDNR_WQX-10003453",45.52,-89.68,NA
"WIDNR_WQX-10003454",45.48,-89.63,"nhd_14726032"
"WIDNR_WQX-10003455",45.49,-89.66,NA
"WIDNR_WQX-10003456",45.5,-89.66,NA
"WIDNR_WQX-10003457",45.47,-89.61,NA
"WIDNR_WQX-10003458",45.44,-89.54,NA
"WIDNR_WQX-10003459",45.44,-89.46,NA
"WIDNR_WQX-10003460",45.45,-89.53,NA
"WIDNR_WQX-10003461",45.44,-89.48,"nhd_13399189"
"WIDNR_WQX-10003462",45.43,-89.51,NA
"WIDNR_WQX-10003463",45.43,-89.5,"nhd_13399225"
"WIDNR_WQX-10003464",45.43,-89.5,"nhd_13399225"
"WIDNR_WQX-10003465",45.51,-89.55,NA
"WIDNR_WQX-10003466",45.51,-89.53,NA
"WIDNR_WQX-10003467",45.51,-89.55,NA
"WIDNR_WQX-10003468",45.51,-89.5,"nhd_14447716"
"WIDNR_WQX-10003469",45.46,-89.6,"nhd_13399103"
"WIDNR_WQX-10003470",45.53,-89.48,"nhd_13395391"
"WIDNR_WQX-10003471",45.52,-89.47,"nhd_14447328"
"WIDNR_WQX-10003472",45.5,-89.42,NA
"WIDNR_WQX-10003473",45.28,-89.63,NA
"WIDNR_WQX-10003474",45.34,-89.57,NA
"WIDNR_WQX-10003475",45.41,-89.51,NA
"WIDNR_WQX-10003476",45.29,-89.61,NA
"WIDNR_WQX-10003477",45.42,-89.48,NA
"WIDNR_WQX-10003478",45.4,-89.51,NA
"WIDNR_WQX-10003479",45.43,-89.43,NA
"WIDNR_WQX-10003480",45.42,-89.45,NA
"WIDNR_WQX-10003481",45.41,-89.46,NA
"WIDNR_WQX-10003482",45.41,-89.52,NA
"WIDNR_WQX-10003483",45.41,-89.47,NA
"WIDNR_WQX-10003484",45.42,-89.5,NA
"WIDNR_WQX-10003485",45.44,-89.45,NA
"WIDNR_WQX-10003486",45.4,-89.55,NA
"WIDNR_WQX-10003487",45.54,-89.7,NA
"WIDNR_WQX-10003488",45.41,-89.48,NA
"WIDNR_WQX-10003489",45.5,-89.57,NA
"WIDNR_WQX-10003490",45.52,-89.48,NA
"WIDNR_WQX-10003491",45.28,-89.62,NA
"WIDNR_WQX-10003492",45.41,-89.45,NA
"WIDNR_WQX-10003493",45.45,-89.6,NA
"WIDNR_WQX-10003494",45.23,-89.64,NA
"WIDNR_WQX-10003495",45.52,-89.73,NA
"WIDNR_WQX-10003496",45.16,-89.67,NA
"WIDNR_WQX-10003497",45.29,-89.6,NA
"WIDNR_WQX-10003498",45.42,-89.53,NA
"WIDNR_WQX-10003499",45.54,-89.43,NA
"WIDNR_WQX-100035",45.9404,-88.764537,NA
"WIDNR_WQX-10003500",45.45,-89.47,NA
"WIDNR_WQX-10003501",45.3,-89.63,NA
"WIDNR_WQX-10003502",45.31,-89.62,NA
"WIDNR_WQX-10003503",45.28,-89.64,NA
"WIDNR_WQX-10003504",45.4,-89.51,NA
"WIDNR_WQX-10003505",45.43,-89.47,NA
"WIDNR_WQX-10003506",45.43,-89.48,"nhd_13399231"
"WIDNR_WQX-10003507",45.5,-89.57,NA
"WIDNR_WQX-10003508",45.49,-89.66,NA
"WIDNR_WQX-10003509",45.44,-89.48,"nhd_13399189"
"WIDNR_WQX-10003510",45.44,-89.7,NA
"WIDNR_WQX-10003511",45.52,-89.63,NA
"WIDNR_WQX-10003512",45.44,-89.47,NA
"WIDNR_WQX-10003513",44.1,-88.03,NA
"WIDNR_WQX-10003522",44.06,-87.73,NA
"WIDNR_WQX-10003523",43.92,-87.93,NA
"WIDNR_WQX-10003525",43.94,-87.98,NA
"WIDNR_WQX-10003526",44.05,-87.73,NA
"WIDNR_WQX-10003527",43.92,-87.92,NA
"WIDNR_WQX-10003528",43.94,-87.98,NA
"WIDNR_WQX-10003529",43.92,-87.95,NA
"WIDNR_WQX-10003530",43.95,-87.89,NA
"WIDNR_WQX-10003531",43.98,-87.85,NA
"WIDNR_WQX-10003532",43.98,-87.84,NA
"WIDNR_WQX-10003533",43.93,-87.89,"nhd_12175128"
"WIDNR_WQX-10003534",44.04,-87.73,NA
"WIDNR_WQX-10003535",43.95,-87.94,NA
"WIDNR_WQX-10003536",43.96,-87.95,NA
"WIDNR_WQX-10003537",43.93,-87.97,NA
"WIDNR_WQX-10003538",43.92,-88,NA
"WIDNR_WQX-10003539",43.96,-87.89,NA
