"dowlknum","site_id"
"15026700","nhd_7028323"
"15010300","nhd_7028209"
"15028900","nhd_7055577"
"15045000",NA
"15028700",NA
"15020100",NA
"15003300",NA
"15015700","nhd_7054897"
"15003500","nhd_7054491"
"15007500","nhd_7028113"
"15001800","nhd_22328293"
"15008600","nhd_7054519"
"15033700",NA
"15023300","nhd_7054753"
"15013700","nhd_7055755"
"15013000","nhd_7027825"
"15003200","nhd_7054471"
"15002100","nhd_7027857"
"15008000","nhd_7027987"
"15026600","nhd_7028273"
"15015200","nhd_7054785"
"15009300","nhd_7054171"
"15043500",NA
"15002802","nhd_7055209"
"15023000","nhd_7055393"
"15033800",NA
"15001900","nhd_22328319"
"15013800","nhd_7055791"
"15013400","nhd_7027577"
"15035400",NA
"15014000","nhd_7055823"
"15019700","nhd_7054175"
"15047300",NA
"15015600","nhd_7054921"
"15023100",NA
"15028600",NA
"15031100",NA
"15040000","nhd_7028355"
"15016100",NA
"15022900","nhd_7055459"
"15008100","nhd_7055775"
"15044100",NA
"15031000","nhd_7055295"
"15044200",NA
"15005800","nhd_22328343"
"15041000",NA
"15015900","nhd_7054349"
"15022100",NA
"15029000",NA
"15006100","nhd_7027683"
"15005300","nhd_7054391"
"15005600","nhd_22328279"
"15026400",NA
"15043800",NA
"15002700","nhd_7055129"
"15028200","nhd_7027817"
"15007900","nhd_7027847"
"15009000","nhd_7054925"
"15005700","nhd_22328327"
"15033900",NA
"15013600","nhd_7027691"
"15003700","nhd_7054723"
"15009200","nhd_7054201"
"15035300",NA
"15044000",NA
"15018800","nhd_22328187"
"15044700",NA
"15048700",NA
"15003800","nhd_7054763"
"15014600",NA
"15019300","nhd_7054441"
"15008300","nhd_7055057"
"15008200","nhd_7055877"
"15016000","nhd_7054365"
"15001700","nhd_22328277"
"15002801","nhd_7055175"
"15003600","nhd_7054693"
"15026800","nhd_7028337"
"15008400","nhd_7055331"
"15034900",NA
"15005100","nhd_7054343"
"15029100","nhd_7055679"
"15003400","nhd_7054565"
"04028000","nhd_22323893"
"04030300","nhd_22323845"
"15019400","nhd_7054555"
"04021500","nhd_22327005"
"29029700","nhd_22328289"
"15005000","nhd_7054333"
"04032600","nhd_22193554"
"04025000","nhd_22321289"
"29024000","nhd_22327169"
"04026000","nhd_22193524"
"04033300","nhd_22193376"
"04057100",NA
"04032900","nhd_22193570"
"04029700",NA
"04030000","nhd_7055451"
"04030500","nhd_22193680"
"04024400","nhd_22190914"
"04023000","nhd_22323757"
"04028400","nhd_22193420"
"04025200","nhd_22193494"
"04033800","nhd_22193412"
"04032200","nhd_22193528"
"04042300","nhd_22193690"
"04022400","nhd_22323937"
"04042800","nhd_22193512"
"04043400",NA
"04033000","nhd_22193578"
"04041900",NA
"29054500",NA
"04034200","nhd_22328177"
"04041200",NA
"04031600","nhd_22193474"
"04014500",NA
"04037700","nhd_22322049"
"04026300","nhd_22193546"
"04033600","nhd_22193386"
"04029000","nhd_22323865"
"15019500",NA
"04053700",NA
"04054200",NA
"04027100",NA
"04023600","nhd_22321945"
"04028800","nhd_22323861"
"04029400","nhd_22323785"
"04056400",NA
"04031700","nhd_22193492"
"15000300","nhd_22193612"
"15004500","nhd_22193520"
"04040400",NA
"04038400","nhd_22323897"
"29023100","nhd_22328337"
"15003000","nhd_7054439"
"04042900","nhd_22193470"
"04034100","nhd_22193400"
"15005001",NA
"04042500","nhd_22193660"
"15000100","nhd_22328303"
"29022600","nhd_22328297"
"04056300",NA
"04055500",NA
"04023400","nhd_22323815"
"04024900","nhd_22190780"
"04041400",NA
"04022900","nhd_22323761"
"29023000","nhd_22328339"
"15043600",NA
"04031400","nhd_22193462"
"29030100","nhd_22328351"
"04040700",NA
"04020600","nhd_22326829"
"04020900","nhd_22326893"
"04032700","nhd_22193550"
"04026100","nhd_22193518"
"29024100","nhd_22327183"
"29030800",NA
"04041600","nhd_22323813"
"29030500",NA
"04014600","nhd_22327027"
"29023600",NA
"04024000","nhd_22323741"
"04039800","nhd_22322463"
"04024200","nhd_22190782"
"04022600",NA
"04019800","nhd_22191072"
"04041000",NA
"15004800","nhd_7054285"
"15018300","nhd_22328229"
"04020800","nhd_22326913"
"04032800",NA
"04056800",NA
"04039400",NA
"04027000","nhd_22190314"
"04019900","nhd_22190394"
"04025900",NA
"04025600","nhd_22190494"
"04042100",NA
"04042700",NA
"04031500","nhd_22193484"
"04056600",NA
"04043900",NA
"29022900",NA
"04037900",NA
"04021600","nhd_120052891"
"04028200","nhd_22193608"
"04028500","nhd_22328157"
"04034000","nhd_22193398"
"04026600","nhd_22193632"
"04028900","nhd_22323869"
"04029900","nhd_7055489"
"04041500",NA
"04032100","nhd_22193504"
"04028100","nhd_22193468"
"04040900",NA
"04041100",NA
"15002600","nhd_22328201"
"04048000","nhd_22193480"
"04026400","nhd_22190608"
"04054700",NA
"04054400",NA
"04027400",NA
"04065300",NA
"04023500","nhd_22321909"
"04054000",NA
"04021200","nhd_22326963"
"04029300","nhd_7055093"
"04055700",NA
"04020400","nhd_120053103"
"04024100","nhd_22190824"
"04031200","nhd_22193458"
"04043700","nhd_22326835"
"04053800",NA
"04025700","nhd_22190574"
"04019400","nhd_22190290"
"04032300","nhd_22193496"
"04054600",NA
"04026500","nhd_22193606"
"04041300",NA
"04038100",NA
"04046300",NA
"04038500",NA
"04015100","nhd_22322261"
"29024600","nhd_22328263"
"04029500","nhd_7055285"
"04033500",NA
"04042200",NA
"04057000",NA
"04021400","nhd_22326929"
"04054300",NA
"04029100","nhd_22324133"
"29022800","nhd_22327277"
"04043000","nhd_22193454"
"04032400","nhd_22193526"
"04027200","nhd_22190318"
"04021000","nhd_22326863"
"29022700","nhd_22328301"
"15005002","nhd_7054333"
"04033100","nhd_22193596"
"04035400",NA
"15003100","nhd_7054465"
"04052600",NA
"04030100","nhd_7055471"
"15019800",NA
"04024300","nhd_120052854"
"04032500","nhd_22193538"
"04020000","nhd_22190334"
"04022300","nhd_22322351"
"29015600","nhd_22327057"
"04055600",NA
"04022100",NA
"29054200",NA
"04052400",NA
"04026700","nhd_22190750"
"04027600",NA
"15004200","nhd_22193448"
"04031100","nhd_22193430"
"15018900",NA
"04030900","nhd_22193738"
"15000200","nhd_22193648"
"04025800","nhd_22193510"
"04054100",NA
"04027700","nhd_22193388"
"04023900","nhd_22321979"
"04024800","nhd_22323735"
"04057200",NA
"04022800","nhd_22321631"
"15004600","nhd_7054245"
"04043100","nhd_22193486"
"29056400",NA
"04033400","nhd_22193410"
"04030600","nhd_22193692"
"04056500",NA
"15018500","nhd_22328243"
"04021300","nhd_22326943"
"04023800","nhd_22323819"
"04043800",NA
"04022000",NA
"29049800",NA
"04043600",NA
"29023800","nhd_22327139"
"29030000","nhd_22328335"
"15018400",NA
"04041800",NA
"04021900","nhd_22322135"
"04025300","nhd_22190524"
"04030800","nhd_22193724"
"04034400","nhd_22193548"
"04029600","nhd_7055253"
"04054800",NA
"04021100","nhd_120052897"
"04020100","nhd_22190356"
"04020300","nhd_22328165"
"04019500",NA
"29049700",NA
"04032000","nhd_22193522"
"29023500","nhd_22327059"
"04022700","nhd_22321703"
"04033700","nhd_22193396"
"04054500",NA
"04052500",NA
"04047000","nhd_22193360"
"04024700","nhd_22193746"
"04025500",NA
"04039900",NA
"04031000","nhd_22193732"
"04022500","nhd_22322501"
"04042000","nhd_22193720"
"04037800","nhd_22321991"
"04027900","nhd_22190362"
"15019000","nhd_22328205"
"04025400",NA
"04023300","nhd_22323789"
"04031300","nhd_22193442"
"04030200","nhd_7055531"
"04023200","nhd_22321759"
"04027800","nhd_22193390"
"04042400",NA
"04017500","nhd_22190978"
"15004000","nhd_7054417"
"04023100","nhd_22323781"
"04031900","nhd_22193536"
"04022200","nhd_22323919"
"04043200","nhd_22193432"
"04030700","nhd_22193708"
"29024500","nhd_22328313"
"15020000","nhd_22193544"
"29054600","nhd_22328267"
"04028300","nhd_22193364"
"04040800",NA
"04027500","nhd_22193366"
"04033900","nhd_22193382"
"04019600","nhd_22321825"
"29029900",NA
"04028600","nhd_22328193"
"29029800","nhd_22328285"
"04030400","nhd_22193658"
"04029200","nhd_22323891"
"15041100",NA
"04020700",NA
"29023200","nhd_22327291"
"04040600",NA
"04026200","nhd_22193568"
"04019700","nhd_22191026"
"15041300",NA
"04027300",NA
"04031800","nhd_22193500"
"04018100","nhd_22190412"
"04042600","nhd_22193642"
"04044100",NA
"04025100","nhd_22193444"
"04055800",NA
"15002500","nhd_22328175"
"04024500","nhd_22193710"
"04029800","nhd_7055385"
"04040000",NA
"15002400",NA
"04021800","nhd_120053101"
"04039600",NA
"04034300","nhd_7054479"
"04038200",NA
"29030700","nhd_22328251"
"04053900",NA
"04056700",NA
"04020200",NA
"04039700","nhd_22322127"
"04026900","nhd_22190270"
"29030600","nhd_22328221"
"04018500","nhd_22190578"
"04041700",NA
"29023700","nhd_22327091"
"15045500",NA
"04035600","nhd_22326731"
"04028700","nhd_22328209"
"04046900","nhd_22193408"
"04040500","nhd_22193466"
"04020500","nhd_22326835"
"04026800","nhd_22190374"
"29049900",NA
"04024600","nhd_22323731"
"04023700","nhd_22323831"
"04033200",NA
"04021700","nhd_120052895"
"29023900","nhd_22327121"
"29030900","nhd_22328265"
"04029700","nhd_7055377"
"04015600","nhd_22321747"
"04011400","nhd_22321853"
"04017600","nhd_22191080"
"04034800","nhd_22326895"
"04053100",NA
"04055900",NA
"04045700",NA
"04053000",NA
"04012200","nhd_22190938"
"04008400",NA
"04007100","nhd_22190970"
"04013600","nhd_22190830"
"04055100",NA
"04016800","nhd_22190874"
"04007500","nhd_22322159"
"04048300","nhd_22326795"
"04053300",NA
"04008100","nhd_22326759"
"04044500",NA
"04044800",NA
"29007000","nhd_4817579"
"04040200",NA
"04006000","nhd_22321861"
"04056200",NA
"04056100",NA
"04008200",NA
"29043400",NA
"29006400",NA
"04053500",NA
"04045400",NA
"04052900",NA
"04013400","nhd_22321835"
"04012800","nhd_22191152"
"04008800","nhd_22326959"
"04010300","nhd_22322393"
"04011000","nhd_22322453"
"04046400",NA
"29042900",NA
"04035100",NA
"11103203",NA
"04065600",NA
"04015200","nhd_22321989"
"04017200","nhd_22190962"
"04037300",NA
"29043900",NA
"29043200",NA
"04019100","nhd_22190742"
"04012600","nhd_22321585"
"04008300",NA
"04016400","nhd_22322011"
"11049000","nhd_4817745"
"04015700","nhd_22321805"
"04005700","nhd_22321763"
"11103204",NA
"04013900","nhd_22191118"
"04013002","nhd_167122125"
"29043500",NA
"04013700","nhd_22190878"
"04010200","nhd_22322409"
"04045300",NA
"04008900","nhd_22326953"
"29013700","nhd_4817717"
"04045500",NA
"29014000","nhd_4817775"
"04010600","nhd_22322495"
"29006600","nhd_22327103"
"04018200","nhd_22190476"
"29006900","nhd_22327173"
"04037200",NA
"04012100","nhd_22190872"
"29007600","nhd_4817639"
"04018700","nhd_22190586"
"29013400","nhd_4817677"
"04006801","nhd_22321667"
"04018000",NA
"04016000",NA
"11050500","nhd_22327081"
"04019000","nhd_22190730"
"04045100",NA
"04037000","nhd_22322089"
"04006900","nhd_22190886"
"04011900","nhd_22321993"
"29006700","nhd_22327129"
"04006700","nhd_22321639"
"04044700",NA
"29013300","nhd_4817679"
"04012300","nhd_22191000"
"04005100","nhd_22322383"
"04065200",NA
"04003700","nhd_22326801"
"04053600",NA
"04017900","nhd_22321625"
"04004000","nhd_22326853"
"04010800","nhd_22322457"
"11090700",NA
"04016900","nhd_22190802"
"29042800",NA
"04004700","nhd_22327039"
"04010100","nhd_22322411"
"04013300","nhd_22322079"
"04003800","nhd_22326823"
"04009200","nhd_22322189"
"04019300","nhd_22190308"
"04037500",NA
"04055300",NA
"04016300","nhd_22321955"
"04015900","nhd_22321799"
"04052800",NA
"04037400","nhd_22190946"
"29013600","nhd_4817721"
"29032400","nhd_4817699"
"29034600","nhd_4817689"
"04006802","nhd_22321715"
"04012000","nhd_22321591"
"04007900","nhd_22326997"
"04011600",NA
"11090600","nhd_22327145"
"04019200","nhd_22190758"
"04007400","nhd_22190820"
"04005000","nhd_22322151"
"04035000","nhd_22327007"
"04017000","nhd_22190790"
"04045600",NA
"04056900",NA
"04045000","nhd_22191024"
"29013800","nhd_4817739"
"04045200",NA
"04008000","nhd_22326783"
"04010700","nhd_22322493"
"04014800",NA
"11090800",NA
"04005200","nhd_22322523"
"29007100","nhd_22327043"
"29006200","nhd_4817655"
"11103201",NA
"04010400",NA
"04044300",NA
"04006400","nhd_22321981"
"04010500","nhd_22322373"
"04053200",NA
"04009900","nhd_22322337"
"04010000","nhd_22322417"
"04016100","nhd_22321897"
"04011200","nhd_22322071"
"04016200","nhd_22321923"
"04014700","nhd_22322153"
"04012700","nhd_22191104"
"04016600","nhd_22321609"
"29043300",NA
"04007700","nhd_22322447"
"04009300","nhd_22322129"
"04004900","nhd_120052892"
"04011500","nhd_22321935"
"04052100",NA
"04044200",NA
"29013500","nhd_4817695"
"04014900","nhd_22322223"
"04015500","nhd_22321751"
"04013500","nhd_22321995"
"04017700","nhd_22191090"
"04011700","nhd_22321987"
"04044501",NA
"04009100","nhd_22326739"
"04011100","nhd_22322013"
"04018400","nhd_22190510"
"04007800","nhd_22322059"
"04055200",NA
"04053400",NA
"04014200","nhd_22326967"
"11049100","nhd_4817779"
"04003600","nhd_22327055"
"04016700","nhd_22190818"
"04015800","nhd_22321843"
"29014100","nhd_4817597"
"04006200","nhd_22321965"
"04048100","nhd_22191088"
"04018900","nhd_22190738"
"04011800",NA
"04009700","nhd_22322319"
"04036300",NA
"29006800","nhd_22327149"
"04009000","nhd_22326987"
"04037100","nhd_22322345"
"04012500","nhd_22191102"
"11050400","nhd_4817769"
"04013202","nhd_22322365"
"04012900",NA
"04014100","nhd_22326955"
"04017800","nhd_22321589"
"04044600",NA
"11103202",NA
"04003900","nhd_22326865"
"04009500",NA
"04006600","nhd_22321673"
"04015000","nhd_22322263"
"04009400","nhd_22322143"
"04016500","nhd_22321629"
"04017300","nhd_22191012"
"04018600","nhd_22190598"
"04040100","nhd_22322207"
"04018800","nhd_22190718"
"04015400","nhd_22321697"
"29006300","nhd_4817719"
"04055400",NA
"04018300","nhd_22190508"
"04044400","nhd_22322281"
"29043100",NA
"04009800","nhd_22322313"
"04052700",NA
"29056600","nhd_4817725"
"04013201","nhd_22322369"
"04011300",NA
"04044502",NA
"04046800",NA
"04009600",NA
"04005600","nhd_22321817"
"04017400","nhd_22190944"
"04014300",NA
"04040300",NA
"04004600","nhd_22326965"
"04008700","nhd_22326915"
"04056000",NA
"04014000","nhd_22326861"
"04015300","nhd_22321661"
"04013001",NA
"04043300","nhd_22190420"
"04017100","nhd_22190920"
"04008600","nhd_22326917"
"04012400","nhd_22191086"
"04013100","nhd_22326867"
"29006500","nhd_22327087"
"29013900","nhd_4817753"
"04013800","nhd_22191048"
"04014400","nhd_22326993"
"04007600","nhd_22322199"
"04010900","nhd_22322509"
"04008500","nhd_22326847"
"04007300","nhd_22191136"
"31092300","nhd_22326799"
"04000300","nhd_167122137"
"04004100","nhd_22326811"
"11048500","nhd_22327259"
"04045800",NA
"04063900",NA
"31089800","nhd_22240168"
"31089600","nhd_22242106"
"04002500","nhd_22190892"
"04006500","nhd_22321671"
"31093500",NA
"31093900","nhd_22321647"
"11092100",NA
"04036000",NA
"31092900","nhd_22322249"
"31121600",NA
"04001900","nhd_22321917"
"04004300","nhd_22326925"
"31093700","nhd_22321921"
"04046000",NA
"31091200","nhd_22240490"
"31090000","nhd_22322233"
"04048200",NA
"04003000","nhd_167122137"
"31089400","nhd_22322455"
"04000500","nhd_22327023"
"31086000","nhd_22322303"
"04007000","nhd_22191028"
"31090700","nhd_22322085"
"04001300","nhd_22322413"
"36001900","nhd_22240100"
"04036500","nhd_22322063"
"04065100",NA
"31100000",NA
"31092400","nhd_22326855"
"31112000",NA
"11031700","nhd_4817557"
"11049600","nhd_4817627"
"04034900",NA
"04005900","nhd_22321867"
"04035800",NA
"04000800","nhd_22322139"
"36001800","nhd_22190264"
"11099600","nhd_120052896"
"31122200",NA
"11030000","nhd_22327125"
"31093800","nhd_22322009"
"31090500","nhd_22241118"
"04006300","nhd_22322021"
"04003300","nhd_22321813"
"11019700","nhd_4817697"
"31091300","nhd_22240208"
"11048400","nhd_4817647"
"31110000",NA
"11040900","nhd_22327151"
"31091400","nhd_22240284"
"31092000","nhd_22240414"
"31089700","nhd_22240186"
"31091500","nhd_22240296"
"31136700",NA
"11031500","nhd_4817491"
"04002100","nhd_22322015"
"36004700",NA
"31094300","nhd_22321807"
"04054900",NA
"04002200","nhd_22321983"
"04002600","nhd_22191010"
"04004400","nhd_22326933"
"11014400",NA
"31092500","nhd_22326857"
"11102500",NA
"11054700",NA
"31122300",NA
"31111900",NA
"31099800",NA
"11048800","nhd_4817711"
"31122000",NA
"11049200","nhd_4817787"
"04005500","nhd_22321723"
"11102600",NA
"04052000",NA
"04003400","nhd_22321785"
"11030100",NA
"04007200","nhd_22191172"
"31093600","nhd_22321865"
"31091600","nhd_22240350"
"36002100","nhd_22190348"
"31093300",NA
"04001700","nhd_22321877"
"04001600","nhd_22321683"
"31091900","nhd_22240454"
"04000100","nhd_22326797"
"31120300",NA
"04003200","nhd_22322087"
"31121200",NA
"11040800",NA
"04004200","nhd_167122137"
"11048600","nhd_4817683"
"31091100","nhd_22240648"
"31111700",NA
"31090300",NA
"04002000","nhd_22321941"
"31089200","nhd_22322141"
"04002400","nhd_22321653"
"04001800","nhd_22321891"
"11040600","nhd_4817777"
"04005400",NA
"04001400","nhd_22322479"
"31093400","nhd_22321771"
"31091700","nhd_22240412"
"31089900",NA
"31094200","nhd_22322487"
"31120200",NA
"04000200","nhd_22326859"
"31089500","nhd_22322529"
"31090600","nhd_22241142"
"31094100",NA
"11100100",NA
"31092800","nhd_120052894"
"04055000",NA
"04035700",NA
"31090900",NA
"36004600",NA
"04005300","nhd_22322067"
"04035900","nhd_22321845"
"11040700","nhd_22327083"
"11049500","nhd_22327253"
"04039500",NA
"04006100","nhd_22321951"
"04036100","nhd_22321783"
"04001500","nhd_120052893"
"04036200","nhd_22321757"
"04002300","nhd_22321947"
"04005800","nhd_22321801"
"31087400","nhd_22241252"
"31089300","nhd_22322239"
"31121800",NA
"04045900",NA
"04000400","nhd_22326889"
"04004500","nhd_22326901"
"31092600","nhd_120052896"
"31090200","nhd_22322279"
"11041600","nhd_4817613"
"31089100","nhd_22240166"
"31092200","nhd_22240252"
"31122100",NA
"11048900","nhd_4817735"
"31088700","nhd_22240380"
"31090800","nhd_22322069"
"11101500",NA
"04001000",NA
"04001100","nhd_22322285"
"31099500","nhd_22321099"
"31090100","nhd_22322195"
"31090300","nhd_22322459"
"31091800","nhd_22240436"
"31087500","nhd_22322091"
"04000900",NA
"31092700",NA
"31090400","nhd_22240964"
"11031600","nhd_4817529"
"11019800",NA
"04036400",NA
"36002200","nhd_22240160"
"31121900",NA
"31136400",NA
"31129800",NA
"31092100","nhd_22321931"
"11014700","nhd_120052896"
"11041500","nhd_22327155"
"36002000",NA
"11091000",NA
"11020400","nhd_4817559"
"36002400","nhd_22190262"
"11090900",NA
"11031400","nhd_22327099"
"11092200",NA
"31094000","nhd_22190430"
"36006400",NA
"04002700","nhd_22190716"
"04004800","nhd_22327033"
"31093000","nhd_22322513"
"11048700","nhd_4817687"
"31093200","nhd_22321727"
"04000600",NA
"11014600","nhd_4817643"
"11031300","nhd_4817601"
"31091000","nhd_22240522"
"31093100","nhd_22322533"
"11092000",NA
"31094400","nhd_22321997"
"31099900",NA
"04001200","nhd_22322435"
"04003100","nhd_22322421"
"11030200","nhd_4817521"
"04000700","nhd_120052893"
"11103100",NA
"11102710","nhd_22327035"
"31081700","nhd_22324281"
"11102709","nhd_22327035"
"31079600","nhd_22238294"
"31085000","nhd_22327031"
"31084000","nhd_22237940"
"31080700","nhd_22238002"
"31119000",NA
"31082900","nhd_22238240"
"31079000",NA
"31085701","nhd_120052865"
"31098700",NA
"31088500","nhd_22240246"
"31118500",NA
"31080400","nhd_22237880"
"31080500","nhd_22237934"
"11102705","nhd_22327035"
"31085600","nhd_22326899"
"31120700",NA
"31079700","nhd_22238330"
"31076200","nhd_22237980"
"31109900",NA
"31087800",NA
"31089000","nhd_22240492"
"31136600",NA
"31083500","nhd_22238402"
"11102400",NA
"31076800","nhd_22238056"
"31080100","nhd_22237914"
"31088900","nhd_22240392"
"11092300",NA
"31085700","nhd_120052865"
"31080900","nhd_22238012"
"11092500",NA
"31120400","nhd_22240194"
"31080600","nhd_22237972"
"31083800","nhd_22237866"
"31086700","nhd_22322367"
"31081400","nhd_22238090"
"31088300","nhd_22240502"
"11092600",NA
"31081600",NA
"31110700",NA
"31099300",NA
"31082100","nhd_22324465"
"31098300",NA
"31098400",NA
"31097800","nhd_22238108"
"31087200","nhd_22322545"
"31084700","nhd_22321131"
"31086500",NA
"31081500","nhd_22324557"
"31079100","nhd_22238220"
"31111300",NA
"31130100",NA
"31078100","nhd_22238050"
"31077900","nhd_22238368"
"31088200","nhd_22240484"
"31132400",NA
"31078600","nhd_22238394"
"31086100","nhd_22322301"
"31084900","nhd_22237798"
"31084300","nhd_22237990"
"31099000",NA
"31119300",NA
"31099600","nhd_22322237"
"31077100","nhd_22238120"
"31087100","nhd_22322519"
"31086600","nhd_22322401"
"31086900","nhd_22322439"
"31119500",NA
"31081100","nhd_22238072"
"31088600","nhd_22240320"
"31110800",NA
"31082200","nhd_22324485"
"31080300","nhd_22237892"
"31120900",NA
"31119400",NA
"31119700",NA
"31077700","nhd_22242666"
"31078900","nhd_22238194"
"31084600",NA
"31083000","nhd_22238212"
"31083100","nhd_22238198"
"31077400","nhd_22238180"
"31079500","nhd_22238264"
"31099700",NA
"31082000","nhd_22327003"
"11099500",NA
"31082700","nhd_22238154"
"31131400",NA
"31081200","nhd_22324575"
"31078000","nhd_22238236"
"31075700","nhd_22238766"
"31121000",NA
"31121400",NA
"31109500","nhd_22238578"
"31120600",NA
"31085702","nhd_120052865"
"31083700","nhd_22237822"
"31076700","nhd_22238038"
"31082300","nhd_22322471"
"31084100",NA
"31077600","nhd_22324769"
"31079900",NA
"31082500","nhd_22238470"
"11102707","nhd_22327035"
"31119900",NA
"31086800",NA
"31098000",NA
"31111600",NA
"31098500",NA
"31119600",NA
"31080800","nhd_22238006"
"31077000","nhd_22238100"
"31134400",NA
"11102702","nhd_22327035"
"31098200","nhd_22238018"
"31087900",NA
"31111400",NA
"31088800",NA
"11092700","nhd_22324797"
"31084500","nhd_22237812"
"31098100",NA
"31082800","nhd_120053282"
"31079300","nhd_22238182"
"31099200",NA
"31088100","nhd_22240794"
"11102704","nhd_22327035"
"31085703","nhd_120052865"
"31081900","nhd_22326897"
"31083200","nhd_22238322"
"31083300","nhd_22238298"
"11051600",NA
"31087700","nhd_22240952"
"31118900",NA
"31085800","nhd_22322193"
"31081300","nhd_22238534"
"31111500",NA
"31109600",NA
"31079800","nhd_22238064"
"31109700","nhd_22238542"
"31078200","nhd_22237928"
"31115800",NA
"31078300","nhd_22238556"
"11102708","nhd_22327035"
"31077800","nhd_22238340"
"31084200","nhd_22237916"
"31088400","nhd_22240220"
"31081000","nhd_22237966"
"31084800","nhd_22237792"
"31080200","nhd_22237898"
"31110500",NA
"31087300","nhd_22241198"
"31124700",NA
"31081800","nhd_120052865"
"31078400","nhd_22238554"
"31078800","nhd_22238124"
"31083600","nhd_22238088"
"31098900",NA
"31079200","nhd_22238210"
"11092800","nhd_22324797"
"11102703","nhd_22327035"
"31080000","nhd_22237858"
"31088000","nhd_22240756"
"31085100","nhd_22326969"
"31098600",NA
"11013700","nhd_4817641"
"31076900","nhd_22238120"
"11013800","nhd_4817611"
"31085500","nhd_22326817"
"31085900","nhd_22322187"
"31086300","nhd_22322299"
"31085400",NA
"31086400",NA
"11013900","nhd_22327047"
"31079400",NA
"31078500","nhd_22238650"
"31135200",NA
"31078700","nhd_22238102"
"31134100",NA
"31086200","nhd_22322307"
"31118700",NA
"31134000",NA
"31115700",NA
"31085200","nhd_120052865"
"31084400","nhd_22237808"
"31087000","nhd_22322473"
"31109800",NA
"31082600","nhd_120053089"
"31087600","nhd_22240794"
"31082400","nhd_120053089"
"31085300","nhd_22240974"
"31083400","nhd_22238384"
"31083900","nhd_22237908"
"31071400",NA
"31075300","nhd_22324425"
"31130000",NA
"31062900","nhd_22320455"
"31071800","nhd_22324741"
"31077300","nhd_22238196"
"31075400","nhd_22324447"
"31058600","nhd_22324429"
"31059900","nhd_22324477"
"31124800",NA
"31067400",NA
"31075500","nhd_22324515"
"31124000",NA
"31052100","nhd_22238282"
"31075800","nhd_22242494"
"31041000","nhd_4833160"
"31064000","nhd_22242546"
"31068600","nhd_22238316"
"31062800","nhd_22320461"
"31060100","nhd_22324499"
"31040700","nhd_4833816"
"31050300",NA
"31059800","nhd_22324451"
"31058000","nhd_4834032"
"31054400","nhd_22238190"
"31068800","nhd_22237930"
"31059400","nhd_22324473"
"31124300",NA
"31060800","nhd_22324525"
"31063300","nhd_22324239"
"31066700","nhd_22238510"
"31065400","nhd_22238338"
"31044700","nhd_4833296"
"31045200","nhd_22238500"
"31060200","nhd_22324513"
"31069400","nhd_22238070"
"31054200","nhd_22238484"
"31069800","nhd_22238168"
"31050400","nhd_22320165"
"31067200",NA
"31096600",NA
"31064100","nhd_22324369"
"31067900","nhd_22238616"
"31124500",NA
"31070800",NA
"31071000","nhd_22237786"
"31097400","nhd_22237952"
"31066200","nhd_22238456"
"31049400","nhd_22238568"
"31041100","nhd_4833350"
"31067700","nhd_22238584"
"31130900",NA
"31066800",NA
"31070200","nhd_22238202"
"31066300","nhd_22238460"
"31066900",NA
"31109100",NA
"31043400","nhd_120053508"
"31057600","nhd_22324705"
"31041900","nhd_22238672"
"31064200","nhd_22324339"
"31135100",NA
"31060900","nhd_22324503"
"31071100","nhd_22237806"
"31060300","nhd_22324489"
"31136500",NA
"31043500","nhd_22320471"
"31060000","nhd_22324471"
"31038400","nhd_4834054"
"31053600","nhd_4833520"
"31131800",NA
"31134600",NA
"31124600",NA
"31069300",NA
"31062600",NA
"31038403","nhd_4834054"
"31052401","nhd_22237876"
"31097200",NA
"31069100","nhd_22237918"
"31065100","nhd_22238524"
"31109300",NA
"31133500",NA
"31062300","nhd_22238722"
"31054500","nhd_22238312"
"31068500","nhd_22238606"
"31059500","nhd_22324483"
"31076100","nhd_22324343"
"31124200",NA
"31065000","nhd_22238624"
"31040600","nhd_4833792"
"31061800","nhd_22238680"
"31064900","nhd_22238654"
"31063900","nhd_22242554"
"31057900","nhd_22324707"
"31133600",NA
"31108700",NA
"31067800","nhd_22238592"
"31059300","nhd_22324445"
"31040300","nhd_4833694"
"31037700","nhd_4834240"
"31115000",NA
"31049700","nhd_22238500"
"31114600",NA
"31118000",NA
"31071900","nhd_22324571"
"31053500","nhd_4833446"
"31066500","nhd_22238514"
"31070300",NA
"31062402","nhd_120052864"
"31061400","nhd_22324387"
"31044500","nhd_4833246"
"31058800","nhd_22324441"
"31059100","nhd_22324407"
"31046200","nhd_22238418"
"31074800","nhd_22324691"
"31050600","nhd_22237974"
"31062500","nhd_22320459"
"31049600","nhd_22238500"
"31134900",NA
"31062700","nhd_22238716"
"31052600","nhd_22237854"
"31061700","nhd_22238658"
"31065900","nhd_22238346"
"31068400","nhd_22238620"
"31063800",NA
"31045900","nhd_22238376"
"31075600","nhd_22238760"
"31136200",NA
"31062100","nhd_22238702"
"31068100",NA
"31110200",NA
"31058400","nhd_22324735"
"31052400","nhd_22237876"
"31043600","nhd_4833100"
"31109200",NA
"31068300","nhd_22238610"
"31064800","nhd_22324379"
"31069500","nhd_22238032"
"31059600","nhd_22324463"
"31072700","nhd_22238238"
"31063700","nhd_22324285"
"31061300","nhd_22324297"
