WBIC	LAT	LON
5500467	46.652805	-91.237445
5501127	46.525964	-91.533787
5501152	46.523256	-91.476263
5501158	46.525202	-91.248710
2771500	46.651396	-91.236604
5000902	46.652349	-90.725485
5500878	46.551112	-91.649963
5500881	46.557486	-91.044322
2775600	46.504002	-91.300939
5500492	46.644173	-90.927622
2876800	46.551229	-91.442684
2774200	46.544578	-91.226813
2901600	46.479092	-91.287984
5501461	46.464960	-92.300862
5500516	46.623501	-91.905191
5500520	46.624302	-91.808451
5500527	46.620632	-91.928631
5500532	46.620341	-91.507426
5500947	46.545470	-91.401216
5500963	46.544796	-91.250532
5500964	46.550770	-90.325435
5500966	46.534047	-91.985326
5500972	46.546969	-90.950599
5500974	46.540629	-91.524393
2822000	46.521268	-91.438289
5501172	46.525938	-90.997358
5501180	46.517726	-91.652939
5500004	47.054463	-90.406629
5500027	46.941780	-90.546424
5500045	46.935921	-90.614218
5501329	46.494634	-91.827470
2807900	46.493199	-91.780649
2807800	46.489142	-91.744247
5501395	46.494321	-91.017778
5500057	46.931340	-90.937681
5500075	46.929347	-90.599262
5502368	46.357792	-91.299214
5502854	46.312092	-91.126093
2773300	46.480309	-91.246548
5501464	46.486544	-90.563495
2755700	46.478819	-91.317981
5501481	46.479221	-91.192436
5501489	46.478353	-91.230224
5501500	46.477232	-91.156192
5501501	46.474023	-91.321183
2871400	46.392322	-91.743495
2894900	46.399467	-91.083028
2749500	46.305822	-91.390272
5502911	46.312933	-90.312931
2764100	46.465293	-91.674829
2766900	46.396536	-91.218593
2591160	46.391024	-91.542074
5502393	46.362147	-90.639983
5502397	46.362600	-90.475399
2898700	46.356121	-91.220819
2792800	46.355042	-90.960982
5502446	46.354576	-90.927837
5502951	46.302296	-91.391397
5502957	46.287616	-92.295551
5501543	46.470087	-91.245599
5502461	46.351410	-91.120179
2452400	46.341947	-91.589786
5502466	46.355060	-90.182600
5503123	46.295396	-89.935475
2896900	46.288217	-91.166585
2911900	46.289596	-90.981425
2768300	46.459255	-91.944760
5501561	46.470618	-90.681398
5501562	46.471500	-90.387254
2489400	46.342288	-91.349014
5503219	46.285707	-90.571695
5501571	46.467487	-90.861893
5501575	46.468943	-90.564867
5501576	46.467748	-90.707952
2856400	46.456695	-91.983974
5501583	46.455590	-91.693204
5501585	46.464476	-90.908449
2807200	46.454613	-91.666824
2807300	46.454160	-91.670266
5501600	46.463241	-90.510703
5502085	46.383996	-91.555558
2473300	46.378490	-91.764484
5502106	46.371313	-92.253469
5502517	46.343851	-91.366059
5502520	46.347645	-90.954306
2590700	46.341837	-91.424712
2794700	46.344362	-91.123511
5502995	46.306680	-89.968844
5503010	46.301930	-90.706338
5501613	46.440832	-92.269914
5501614	46.462320	-90.206135
5501635	46.457428	-90.829296
2842500	46.434123	-92.261026
5502118	46.371807	-92.149742
2770000	46.379998	-91.283938
5502148	46.387756	-90.527276
2590800	46.336891	-91.420896
5503235	46.277217	-91.436567
5503248	46.265115	-92.101101
5502177	46.374491	-91.603473
5503015	46.300837	-90.995320
5503026	46.296553	-91.314184
5536605	44.880866	-90.417474
5537252	44.847564	-88.657945
5537280	44.845000	-91.409340
5537937	44.822796	-90.943453
5537939	44.812701	-88.210035
326600	44.817220	-88.627967
5538455	44.793414	-91.530005
5538476	44.801906	-90.393693
5536610	44.853551	-92.519170
5536638	44.879465	-89.639401
5537322	44.851767	-90.279796
5537332	44.851809	-90.006058
5537991	44.823719	-89.538821
5538615	44.767253	-87.421282
5538638	44.771278	-92.353984
5538658	44.794483	-90.082637
5538668	44.794349	-89.804546
5538671	44.779643	-88.174745
5536690	44.877514	-89.625065
5536692	44.851253	-92.491306
5536695	44.875953	-89.262626
5536703	44.860355	-87.985840
5536721	44.876974	-89.767215
5536723	44.877073	-90.079638
5537345	44.850204	-89.600728
5537353	44.849625	-89.481816
5538010	44.823391	-90.125328
5538297	44.811536	-89.804727
5538311	44.810827	-89.838653
5538320	44.793903	-88.059326
5536743	44.873910	-90.755539
5536749	44.861604	-88.178462
5538505	44.801416	-90.074075
5538507	44.800993	-89.822903
5538509	44.791898	-88.582036
5538510	44.799505	-89.408419
5538513	44.790098	-88.439469
5538550	44.798919	-89.828983
5539380	44.743565	-92.143000
5539396	44.762825	-90.058957
5539404	44.747768	-91.836949
1604600	45.921367	-89.100709
1541300	45.906824	-89.700848
2715500	45.891754	-91.785725
5509676	45.952202	-90.000170
5510414	45.919479	-91.072727
5510423	45.894740	-92.597771
5510556	45.908296	-91.537617
5510561	45.915264	-89.110690
5509688	45.949631	-89.151183
2552100	45.937390	-91.769942
1159600	45.936804	-89.724506
1179900	45.936100	-89.274879
5509720	45.927996	-92.273899
5509725	45.945792	-91.144524
2003800	45.935735	-89.863944
5510084	45.931757	-91.131102
2231200	45.911327	-90.273508
5510747	45.907618	-90.927884
603500	45.945056	-89.003641
1604200	45.924228	-89.137710
5510123	45.922703	-91.692637
5510580	45.904824	-91.712224
680100	45.909359	-88.632837
5510589	45.905068	-88.324506
5510599	45.888914	-92.515770
5509789	45.933079	-91.914018
5509799	45.933807	-91.838436
603700	45.930380	-88.972390
5510684	45.913202	-90.317780
5510686	45.885723	-92.507670
5510698	45.913205	-90.131422
2714800	45.895435	-91.781924
2644200	45.843636	-92.623207
2548300	45.851042	-92.260806
5511896	45.854224	-89.591014
5511917	45.823702	-92.630019
2545600	45.888100	-91.936421
1599500	45.901873	-89.140255
600000	45.873498	-88.312961
5511260	45.882601	-90.946654
5511281	45.881524	-90.918328
650300	45.877443	-88.684308
1596900	45.865568	-89.400675
5511930	45.848330	-88.909416
5511937	45.853023	-89.852156
698700	45.846828	-88.907522
1147600	45.851477	-89.763454
5511329	45.852387	-92.634183
5511350	45.854319	-92.501810
5511986	45.820152	-92.624795
5511988	45.850781	-90.270160
2678300	45.888942	-92.089552
5510921	45.903059	-89.648488
5512128	45.842566	-89.348386
5512136	45.813385	-92.652868
5512137	45.833150	-88.413243
1538900	45.868618	-89.811366
5511610	45.870424	-90.264603
5511614	45.840837	-92.605057
5512150	45.817753	-92.427922
5512152	45.812545	-92.652786
1598000	45.842924	-89.367335
5512167	45.837519	-91.098229
5510982	45.900242	-90.323200
2544500	45.855475	-91.756309
2713600	45.855138	-91.744904
5510988	45.899504	-89.539926
1997200	45.869059	-91.269295
5511018	45.899197	-90.114153
5511655	45.837494	-92.617938
1995300	45.840409	-90.444746
5512200	45.826430	-91.794154
5511063	45.896736	-89.879777
5511064	45.893245	-90.885372
601300	45.881143	-88.133790
2382300	45.886577	-90.968085
1009400	45.861469	-89.430397
5511696	45.859991	-88.925005
2287600	45.863618	-90.546725
5512093	45.814767	-92.663568
5511478	45.843292	-92.753368
698100	45.858457	-88.873823
5511727	45.863892	-90.318228
2681300	45.824081	-91.901251
1609000	45.868665	-89.143307
1589400	45.862260	-89.562457
5511757	45.862320	-89.826301
5511768	45.840053	-92.222561
5512006	45.849898	-90.308296
694100	45.888290	-88.864848
5511127	45.892875	-90.077109
1149100	45.890914	-89.589750
5511779	45.859521	-89.373873
987500	45.887717	-89.220634
5511154	45.890822	-90.199669
2483300	45.866528	-92.295253
5511157	45.890011	-90.369610
5511815	45.859077	-89.854305
1597000	45.849041	-89.390882
5511819	45.857966	-89.500019
2681400	45.827015	-91.911371
2643900	45.812441	-92.668990
2254500	45.890607	-90.281906
2547800	45.868042	-92.276093
2548900	45.866749	-92.329910
2282300	45.874147	-90.640108
5511828	45.853539	-88.891930
5511834	45.858317	-89.924459
602900	45.833029	-88.128138
5548207	44.443200	-89.839785
5548228	44.441975	-89.819349
5546928	44.483969	-88.688946
5546937	44.491067	-89.802877
5546966	44.469224	-87.830673
5546968	44.486875	-89.223858
5547531	44.462506	-88.784001
5548235	44.434644	-91.310333
5548246	44.422505	-92.088409
5548273	44.416053	-87.653393
5548276	44.433239	-91.258864
5548282	44.426986	-88.284132
5549455	44.367985	-87.647165
5549457	44.384606	-91.315890
1360800	44.392089	-89.982821
5549468	44.376396	-91.878710
5549476	44.380106	-91.619211
5549508	44.363411	-87.531798
5546980	44.488938	-90.161228
5547597	44.448121	-92.078225
5547602	44.448629	-92.044086
5547604	44.448311	-92.052967
5548293	44.439421	-90.143040
5548297	44.439524	-90.131545
5548324	44.436380	-90.700150
5548335	44.416627	-92.213229
5548847	44.416982	-90.584548
5548849	44.417630	-89.675385
5547024	44.466470	-87.810481
5547028	44.486988	-89.855840
5547038	44.486006	-89.593699
5547611	44.465204	-90.347027
5547616	44.465792	-89.647359
5547619	44.463639	-90.743677
5548356	44.437273	-90.183745
5548357	44.436130	-90.320275
5548361	44.413225	-87.654254
5549045	44.406814	-90.870180
5549056	44.409812	-90.031212
5518659	45.566097	-92.351590
2360800	45.585478	-91.031153
5518666	45.563396	-92.452409
5518667	45.565658	-92.383429
2522700	45.560584	-92.585354
5517626	45.627097	-91.251985
5518078	45.590326	-92.289208
5518098	45.584911	-92.510203
5518108	45.593752	-92.008311
1851100	45.598523	-91.650312
5518766	45.560555	-92.446757
595100	45.573306	-88.279947
5517261	45.637055	-91.772138
5517263	45.638042	-91.764808
1937000	45.632145	-90.485892
5517636	45.608097	-92.405288
5517640	45.627019	-91.194404
2521400	45.603940	-92.541711
1842300	45.615395	-91.846311
5518128	45.593565	-91.983543
1941300	45.599001	-91.642760
5518153	45.604895	-88.974839
563200	45.639897	-88.486398
1937800	45.630735	-90.244500
2216400	45.598502	-90.464031
5518701	45.564238	-92.404745
5517350	45.631058	-91.998129
5517699	45.609607	-92.203751
5518781	45.581575	-91.034397
1943100	45.573495	-91.619813
1882000	45.628350	-91.927868
5517373	45.645904	-89.438713
241300	45.624566	-88.973842
1857700	45.611070	-91.898056
5518228	45.598585	-91.423888
2523500	45.562805	-92.669082
5518544	45.568318	-92.429438
5518558	45.594297	-89.841082
5518562	45.588263	-88.814885
993000	45.626709	-89.519734
635400	45.608590	-87.944527
5518259	45.604447	-89.453802
5517416	45.642816	-90.642307
5517417	45.621919	-92.223387
5517799	45.595079	-92.674809
2104000	45.590120	-91.780731
5518292	45.602981	-89.601187
2522100	45.574417	-92.603076
5518302	45.568460	-92.848726
5518592	45.592937	-89.826295
1861600	45.572787	-91.997984
5518605	45.591077	-90.592369
5518318	45.601066	-90.707084
512800	45.594371	-88.628682
5518720	45.584280	-91.031867
2484800	45.564238	-92.293271
633100	45.626932	-88.258919
5517441	45.617446	-92.404873
5518361	45.589748	-91.644038
5518372	45.570994	-92.626141
5518495	45.582799	-91.767846
5517452	45.642302	-89.938253
2516800	45.621799	-92.109498
5517456	45.639011	-90.755554
5517891	45.619874	-89.374095
1014600	45.618984	-89.507346
5518398	45.593704	-88.792512
5518408	45.599775	-89.813783
2661600	45.569804	-92.091351
5518637	45.563424	-92.531746
5518640	45.574345	-91.972523
2190900	45.543723	-90.301800
1935700	45.525735	-91.963805
5005488	45.542605	-90.072612
5520323	45.504091	-91.894511
1579000	45.517023	-89.298948
1522100	45.584625	-89.750280
556900	45.558695	-88.778310
5519316	45.538749	-92.266682
5519317	45.543572	-87.988428
5519323	45.560983	-90.163636
1102100	45.541086	-89.525382
5519855	45.508439	-92.723902
2511800	45.517842	-92.272465
5520336	45.519234	-90.123184
584900	45.564553	-87.989561
5518861	45.580967	-90.665289
5518864	45.581049	-89.439794
2492300	45.527990	-92.692460
5519350	45.559447	-89.702166
5519351	45.548411	-88.393233
5519356	45.559175	-89.790169
2472600	45.526682	-92.676162
5520367	45.506718	-91.599125
5520385	45.516644	-89.721851
2216600	45.580168	-90.467368
5518889	45.576347	-88.920404
5519398	45.535769	-92.185755
1109800	45.556871	-89.706167
5519405	45.525565	-92.732877
5519411	45.525884	-92.653792
2629200	45.533904	-92.224410
5519428	45.524040	-92.716178
2503000	45.485019	-92.635929
5520411	45.510270	-88.831961
5520422	45.487330	-92.540400
2100700	45.562969	-92.000280
5518927	45.555182	-92.379189
5553038	44.267900	-90.868528
5553055	44.263376	-88.750463
5553082	44.268413	-90.154744
5553809	44.224439	-88.822678
5553816	44.230344	-89.908989
5553818	44.225753	-91.010330
5553832	44.206023	-87.675976
5554503	44.203378	-90.070273
5554963	44.182265	-89.684890
5556601	44.085344	-91.026784
5556603	44.089428	-90.075766
5557314	44.068610	-90.160148
201800	44.162518	-89.172828
5555294	44.165453	-90.148886
5555303	44.161124	-90.967057
5555310	44.161722	-90.765951
5555331	44.158808	-88.909947
5555861	44.137708	-90.216394
5555863	44.135805	-90.373217
5556616	44.087581	-89.439001
5555336	44.150241	-91.754870
5555344	44.151444	-91.659015
5555356	44.159988	-90.154479
5555357	44.161592	-90.192568
5555891	44.131398	-90.973478
5555899	44.114219	-87.795157
5556667	44.085849	-89.491987
5556683	44.065423	-87.814742
5556689	44.086199	-90.103740
5556700	44.086028	-90.086983
5555922	44.122699	-91.557385
5555929	44.130101	-89.246747
5555949	44.128554	-90.704262
5555962	44.124892	-91.019055
5555967	44.113474	-88.105560
5556718	44.085299	-89.788483
151900	44.082818	-89.356510
5556728	44.084918	-90.078875
5556731	44.079004	-91.154649
5556751	44.079289	-91.058304
2170900	45.134575	-91.334290
5529873	45.140375	-90.723547
5530747	45.078886	-92.605814
5530765	45.071459	-87.119421
5530769	45.099870	-91.331452
5528875	45.154340	-92.633922
5528882	45.167466	-91.987196
5528883	45.154009	-92.633055
5529335	45.160569	-89.343111
5529336	45.162244	-89.832650
5529337	45.155501	-88.746691
5529345	45.140819	-87.792037
5529895	45.140515	-89.407732
5529907	45.139900	-89.379673
5530247	45.126419	-90.473050
5530251	45.110733	-88.052385
5530255	45.127111	-89.904578
5530256	45.099228	-92.513782
5530261	45.096577	-92.627586
5530277	45.112090	-88.184843
5530280	45.124017	-89.365056
5530295	45.120327	-91.114513
5528911	45.178615	-88.971089
493600	45.175350	-88.679155
5529935	45.107867	-92.729597
5530453	45.117727	-89.403503
5530460	45.103944	-88.142908
5530463	45.082263	-87.110645
348500	45.177100	-88.965022
5529951	45.139327	-90.474678
5529955	45.139434	-89.533943
5529973	45.109376	-92.625943
2606900	45.109700	-92.454673
5529984	45.108343	-92.639170
5529996	45.122131	-91.927953
5529999	45.137272	-90.507195
5530563	45.096791	-92.075149
5530569	45.101684	-88.230069
5530578	45.114444	-90.352441
5530589	45.081717	-92.741316
5528961	45.172473	-91.360334
5528977	45.177466	-90.865727
5528983	45.161970	-87.945214
5528992	45.176978	-90.822360
5530015	45.114173	-87.723673
5530022	45.135895	-89.509901
5530025	45.136165	-90.419167
5530050	45.115667	-87.872662
5530051	45.131713	-89.052764
5530301	45.120110	-91.121241
5530326	45.124282	-90.279862
199800	45.173609	-88.992546
5529416	45.145957	-91.704372
5529422	45.145278	-91.703357
5529429	45.158322	-90.277643
5530053	45.103764	-92.683011
5530066	45.134768	-89.712178
5530083	45.114430	-87.865699
5530469	45.102210	-91.931271
5530485	45.104388	-88.244901
5530489	45.116270	-90.620137
5530510	45.083772	-92.759872
5529026	45.161011	-91.975884
5531994	45.063078	-90.007455
5531996	45.061366	-89.387257
1892300	45.035315	-90.761065
5532718	45.036750	-89.952567
5532738	45.035486	-89.845030
5530782	45.107131	-90.024463
5530803	45.084280	-87.767976
5530814	45.096859	-91.405713
5530818	45.104681	-89.546927
5531468	45.067908	-91.795631
5531470	45.081745	-90.098449
5531478	45.058721	-92.274812
2501400	45.033731	-92.587583
5532032	45.031174	-92.599689
5532035	45.046774	-88.141989
5009558	45.020590	-91.849898
5530832	45.097536	-91.218583
5530834	45.070511	-92.812704
5530840	45.072319	-92.728624
5530850	45.071680	-92.749530
5530852	45.104608	-90.011950
5530857	45.072094	-92.712812
5530860	45.103502	-89.593749
5530869	45.068994	-92.815380
5532065	45.053596	-91.246458
518400	45.042427	-88.117267
5532798	45.031282	-89.304155
1452900	45.033110	-89.796827
219900	45.025629	-88.732539
5532810	45.030625	-89.287343
341900	45.027035	-88.866703
5532825	45.032297	-89.773468
481800	45.021179	-88.468659
5531550	45.064496	-88.242875
5531551	45.049620	-92.540763
5531572	45.067587	-91.490949
5532109	45.057484	-89.504702
2607600	45.026141	-92.667117
5532123	45.042639	-91.873850
1461100	45.056669	-89.956802
5532878	45.029586	-90.552837
5530929	45.098657	-90.806233
5530930	45.093501	-91.341519
1437600	45.097889	-89.238303
5530953	45.067977	-92.720364
5531598	45.056912	-92.023359
1271900	43.507913	-89.717955
5566089	43.596323	-88.983765
5566602	43.571568	-88.614086
5566614	43.579985	-90.112796
5566618	43.574680	-88.908114
5567362	43.551256	-89.576432
5567364	43.539018	-88.280116
5567366	43.543196	-88.619400
5567370	43.537083	-88.180196
5567380	43.543245	-88.629569
5568106	43.522532	-90.599414
5568113	43.522935	-89.525228
5568116	43.523581	-89.986042
5568119	43.517937	-88.888490
5568123	43.521232	-89.311860
174500	43.598168	-89.544909
117900	43.576100	-89.437766
5566686	43.559414	-87.972281
5567413	43.544176	-91.154462
5566169	43.589103	-88.676088
5566176	43.595154	-90.624323
5566183	43.588345	-88.633554
5566195	43.588067	-88.658809
5566705	43.571350	-91.140757
5566728	43.566234	-88.490116
5566735	43.575352	-90.119414
5566736	43.575454	-90.075665
5567445	43.548126	-89.625468
5567451	43.542789	-91.213091
5568437	43.505734	-90.825484
5568451	43.506714	-89.722026
5568455	43.499476	-88.647367
5566213	43.586428	-88.594835
5566751	43.563521	-88.388821
11600	43.561882	-88.326339
5566765	43.571294	-90.825870
5566766	43.573396	-89.547744
5566770	43.572659	-89.427542
5566778	43.573392	-89.657366
5539989	44.740694	-90.055845
305600	44.733273	-89.102979
5540010	44.739876	-89.688299
5538789	44.786574	-89.256962
5538790	44.789587	-90.046168
5538806	44.788277	-89.621817
5539440	44.743047	-92.026694
5540441	44.725277	-89.937351
5540456	44.724301	-90.328134
5540460	44.707512	-88.024293
5538834	44.787026	-90.054697
5538842	44.772646	-91.803549
5538843	44.758191	-87.439240
5538845	44.786671	-89.887078
5538846	44.758121	-87.440148
5538850	44.782487	-90.966197
5538853	44.778615	-88.650751
5539484	44.747724	-91.627679
5539502	44.753543	-91.090623
5538888	44.784147	-89.519889
5538895	44.784311	-90.252078
5540717	44.714840	-89.629683
5540724	44.714506	-89.605068
5538904	44.783889	-89.714112
5538919	44.782777	-89.548534
1005400	44.777673	-89.352384
5538954	44.773720	-88.629716
5539536	44.733502	-92.342203
2130600	44.736746	-91.155470
5540045	44.738846	-89.681591
5540056	44.734751	-89.051343
5540061	44.722962	-91.823757
5540073	44.737737	-90.216464
5538965	44.781423	-90.274770
5538976	44.770582	-88.395471
5538984	44.762654	-92.061647
5539569	44.749208	-88.764110
5539587	44.752829	-89.295724
5539589	44.755166	-89.952004
5540081	44.737906	-89.788983
5540085	44.722701	-88.131970
5540101	44.736247	-89.491554
5540111	44.736612	-90.034661
5540112	44.723610	-88.252348
5540119	44.736491	-90.154224
5540120	44.732971	-90.927600
5539024	44.778415	-90.530206
5540154	44.736039	-89.909577
5540157	44.733817	-90.689108
5540183	44.734737	-89.734617
5540804	44.688615	-92.322788
5014317	44.711199	-89.828391
5540830	44.705479	-88.739459
1419300	44.710743	-89.910045
5540837	44.711403	-89.550093
5539065	44.777181	-89.591275
5539068	44.775308	-90.760772
1424900	44.776236	-89.580232
5539078	44.776335	-89.484278
5539107	44.775030	-89.469218
5539114	44.754598	-92.204555
5539605	44.745990	-88.643641
5539611	44.731656	-92.245296
5539615	44.753291	-90.032945
5540196	44.732134	-89.290481
5540847	44.710851	-90.428710
5540854	44.709052	-90.711416
5539133	44.762305	-91.642344
5539152	44.749691	-92.352300
1424100	44.772102	-89.502618
5539657	44.745642	-88.804723
5539690	44.750323	-90.010418
2131000	44.718845	-91.145863
5540606	44.717364	-89.346268
5540627	44.717657	-89.552424
5540632	44.716383	-90.676319
5539176	44.772210	-89.636630
5539191	44.740676	-92.687815
5539195	44.753778	-92.045691
5539197	44.768158	-89.038514
5539198	44.771637	-89.716606
291900	44.743887	-88.829821
5539702	44.749338	-89.719194
5539707	44.734663	-88.141591
5539712	44.748537	-89.581824
5540886	44.709371	-89.787023
5540889	44.698604	-91.563147
5540919	44.692797	-88.098690
5539236	44.769431	-90.189107
2440300	44.745628	-92.332286
5539243	44.768357	-90.609222
5539258	44.743884	-92.410193
5539733	44.748418	-89.732661
5539736	44.747927	-89.611346
5539753	44.730172	-92.015905
5539756	44.740458	-88.703628
5540477	44.724022	-89.900887
5540486	44.717903	-88.836306
5539770	44.729577	-92.021301
5539788	44.744364	-89.237108
5539793	44.716275	-92.641619
5539804	44.746128	-89.717948
5539811	44.745626	-89.621470
5540253	44.722590	-91.515933
5540260	44.699227	-92.717088
1417800	44.729574	-89.876319
5539293	44.754821	-91.702047
2130800	44.739832	-91.112552
5540289	44.729074	-90.674127
5577120	42.874114	-88.210453
5577135	42.881433	-88.829272
5577140	42.886891	-89.916280
5575117	43.055710	-88.231433
5575123	43.056601	-88.313833
5575825	43.009220	-88.816684
5575831	43.008482	-88.816764
5575832	43.014535	-90.116681
5575861	42.997854	-88.185329
5575866	42.997661	-88.181972
5576514	42.939148	-89.539594
5576520	42.933198	-88.782370
5576786	42.910936	-89.260650
5576791	42.911230	-89.404482
5576834	42.895992	-88.247397
5575147	43.055474	-88.312354
5575148	43.052941	-88.180627
5575152	43.060366	-88.736120
5575876	43.004898	-88.833259
742220	42.992242	-88.207604
5549064	44.387289	-87.757705
5549065	44.408490	-89.777501
1727000	44.403209	-90.754033
5549092	44.386086	-87.764641
207600	44.481739	-88.942689
5547057	44.480043	-88.830629
5547060	44.480021	-88.830149
5547064	44.465676	-87.851462
5548433	44.414197	-87.860378
5548438	44.414076	-87.860092
5548459	44.433002	-89.959255
5548460	44.424362	-91.401943
5549223	44.381680	-87.786008
5549233	44.388279	-91.799772
5549238	44.385195	-88.043083
5549243	44.397934	-89.071587
5549266	44.400453	-89.906769
5547087	44.466015	-92.035100
5547115	44.463273	-92.175925
5547654	44.441605	-87.693598
5547655	44.464865	-89.942074
5547664	44.456637	-88.651540
5548463	44.429778	-89.177746
5548510	44.410248	-87.818273
5548519	44.421165	-88.511707
5548902	44.395297	-87.817880
5547137	44.469733	-91.727271
5547145	44.460890	-87.775349
5547146	44.482338	-89.729546
5547700	44.442773	-92.083632
5547701	44.463204	-90.235744
5548543	44.429313	-90.420813
5548558	44.427657	-90.545489
5548563	44.428419	-90.417611
5548568	44.411054	-91.994871
5548570	44.413545	-91.808322
5549145	44.387138	-87.895943
5547185	44.475336	-88.818664
5547198	44.473013	-88.689720
5547228	44.471612	-88.651768
5547239	44.466064	-88.222477
5550771	44.348480	-90.327425
5550788	44.337181	-88.406719
5550793	44.336588	-88.386495
5550803	44.340055	-88.661303
5551421	44.328738	-90.253463
5551425	44.319038	-91.494525
5549510	44.383719	-88.815620
5549529	44.388566	-90.044630
5550045	44.370797	-90.388843
5550055	44.370744	-90.239809
5550070	44.370355	-89.870102
5550820	44.339600	-91.325093
5550837	44.337396	-91.471684
5550843	44.336091	-91.449894
5550846	44.341162	-88.899314
5551446	44.307736	-87.837735
5551457	44.327708	-90.119681
5551484	44.320067	-88.756152
5549571	44.386159	-90.449876
5549580	44.383038	-89.083196
5549583	44.377540	-91.458911
5549595	44.386191	-90.234870
5549609	44.381636	-90.989232
5549615	44.384004	-89.362035
5550114	44.358704	-88.445863
5550123	44.352246	-91.948524
5550875	44.345520	-90.117976
5550887	44.336813	-91.392814
5550893	44.344582	-90.239501
124100	44.330899	-88.241258
5551494	44.324667	-89.357364
5551504	44.323699	-89.214511
5551516	44.324094	-89.355340
5549639	44.380493	-89.015620
5549646	44.384403	-90.039822
5550142	44.368230	-90.160150
5550153	44.367652	-90.378287
5550911	44.338272	-88.769821
5550915	44.339619	-88.976880
5550922	44.343085	-90.608432
5551540	44.324137	-89.701723
5550172	44.359295	-91.374057
5550182	44.340919	-87.538034
5550199	44.366850	-89.874265
1782500	44.357827	-91.417832
5550206	44.362907	-89.056921
5550209	44.358393	-91.389151
5550977	44.321865	-87.816463
5550989	44.340810	-90.083710
5550990	44.330441	-88.363677
5551913	44.307835	-88.916242
5551948	44.293203	-87.977514
5551951	44.296357	-91.867793
5550222	44.357371	-91.374333
5550227	44.366209	-90.062200
124100	44.351607	-88.177455
5550232	44.365515	-90.365266
5550238	44.365783	-89.951545
124100	44.350695	-88.165316
5550998	44.342034	-90.114118
1736900	44.339755	-90.246524
5551013	44.329626	-88.361941
5551022	44.341014	-90.259755
5552021	44.308052	-90.481447
5552023	44.288417	-87.847525
5552035	44.306808	-89.419998
5549681	44.369267	-88.246714
5550286	44.347699	-91.982455
5550291	44.364668	-89.873398
88300	44.342312	-87.741800
5550301	44.347229	-91.984932
5550314	44.363492	-90.124346
5586294	44.195682	-90.421508
5586297	44.175144	-87.830926
1687300	44.076694	-91.193810
5587325	44.072114	-88.703931
5585926	44.281493	-88.251625
5585938	44.293201	-89.897073
5587330	44.071546	-91.194857
5587365	44.072289	-90.401604
5585475	44.317577	-90.236391
5585485	44.315445	-90.607035
5585950	44.286976	-88.876778
5586352	44.165559	-87.838418
5586374	44.159762	-87.861297
5586985	44.118606	-90.079060
5587014	44.116746	-90.078420
5587017	44.116746	-90.080812
1718300	44.316683	-90.576788
5585507	44.315917	-90.089169
5585512	44.315578	-89.915191
5585517	44.313951	-90.592106
5586397	44.175737	-90.066176
1336500	44.172963	-90.434099
5587403	44.049345	-88.048507
5587408	44.056688	-91.224546
1366300	44.313668	-90.086902
5585976	44.288042	-90.395173
5585981	44.281824	-88.874628
5585990	44.279268	-88.874313
5586448	44.172402	-90.296786
5586452	44.172023	-90.361163
5586453	44.172136	-90.289680
5586480	44.168659	-90.433738
5586484	44.168841	-90.285660
5586492	44.167876	-90.070724
5586852	44.126329	-90.100855
5586859	44.126354	-90.087441
5586873	44.124296	-90.522290
5585587	44.312650	-90.015103
5585998	44.280063	-90.829019
5556790	44.083326	-90.092732
5556806	44.082983	-90.163368
5556807	44.082960	-90.168639
5557573	44.040372	-91.543870
5555385	44.148430	-88.263982
5555394	44.154235	-88.762222
5556035	44.122130	-90.229783
5556052	44.118778	-89.392274
5556055	44.118715	-89.387660
5556081	44.096583	-87.848400
5556824	44.077852	-91.047050
5556826	44.080283	-89.838163
5556834	44.082459	-90.093590
5556841	44.068299	-91.631681
5557623	44.040826	-88.105915
158600	44.055775	-89.473827
5557641	44.045865	-88.568996
5555423	44.157774	-90.182596
5555431	44.159003	-90.146586
5023122	44.153956	-88.911852
108300	44.113563	-89.401744
5556093	44.114892	-89.755786
5556101	44.096400	-87.956088
5556105	44.103713	-91.535477
246300	44.111853	-89.187522
5556109	44.102838	-91.536792
5556123	44.107402	-91.019567
5556132	44.112302	-89.756112
5556885	44.074582	-91.162862
5557439	44.053846	-91.526900
5557444	44.064059	-89.840634
5555482	44.155911	-90.145032
5556152	44.101025	-91.535005
5556198	44.097224	-91.649251
5556917	44.076406	-90.922038
5556932	44.079814	-90.088838
1352800	44.052850	-90.070905
5557666	44.053482	-90.206469
5555485	44.156025	-90.188349
5555486	44.156001	-90.137304
1694900	44.149601	-90.916866
1353400	44.153151	-90.144165
1374100	44.107776	-89.764737
67700	44.086113	-87.758239
5556243	44.105738	-90.106636
5556952	44.073434	-91.161002
5556959	44.079255	-90.083392
5556984	44.071092	-91.275098
1374100	44.051835	-89.846569
5557723	44.039660	-91.525268
5555578	44.151735	-90.076481
5556295	44.091883	-91.537738
5556989	44.070411	-88.672509
5557035	44.076746	-90.277287
5557485	44.059050	-90.865858
5557504	44.055215	-88.839791
5555599	44.137257	-91.762736
5555606	44.149785	-90.109038
5555614	44.127518	-87.726894
5555630	44.135957	-91.733409
5555631	44.149155	-90.111427
1669265	44.146281	-90.730678
5555642	44.148317	-90.128968
5555648	44.148404	-90.159321
5556327	44.096009	-91.005011
5557053	44.076074	-89.951246
5557058	44.076036	-90.177147
